9.758543372154235840e-01,2.414562925696372986e-02
9.881370663642883301e-01,1.186285261064767838e-02
9.999947547912597656e-01,5.217552370595512912e-06
9.979071617126464844e-01,2.092870185151696205e-03
9.960089921951293945e-01,3.990943077951669693e-03
9.999933242797851562e-01,6.708251021336764097e-06
9.873760938644409180e-01,1.262390334159135818e-02
9.968673586845397949e-01,3.132602898404002190e-03
2.332766950130462646e-01,7.667233347892761230e-01
9.946347475051879883e-01,5.365221761167049408e-03
9.994981288909912109e-01,5.018265219405293465e-04
1.515305638313293457e-01,8.484694361686706543e-01
9.996836185455322266e-01,3.164499066770076752e-04
9.765486717224121094e-01,2.345134690403938293e-02
9.909977912902832031e-01,9.002229198813438416e-03
9.253621697425842285e-01,7.463788241147994995e-02
9.540913701057434082e-01,4.590865597128868103e-02
9.996188879013061523e-01,3.811127680819481611e-04
9.686050415039062500e-01,3.139491006731987000e-02
9.999986886978149414e-01,1.294650928684859537e-06
9.999823570251464844e-01,1.764117587299551815e-05
9.983715415000915527e-01,1.628519617952406406e-03
9.898606538772583008e-01,1.013929955661296844e-02
9.860505461692810059e-01,1.394951809197664261e-02
7.661662101745605469e-01,2.338338196277618408e-01
9.953696131706237793e-01,4.630346316844224930e-03
9.875949621200561523e-01,1.240506581962108612e-02
9.996377229690551758e-01,3.622523217927664518e-04
8.800718188285827637e-01,1.199281215667724609e-01
9.971912503242492676e-01,2.808788092806935310e-03
5.483183264732360840e-01,4.516816437244415283e-01
9.652991294860839844e-01,3.470078483223915100e-02
9.950371384620666504e-01,4.962833598256111145e-03
9.996781349182128906e-01,3.218830388505011797e-04
7.552034258842468262e-01,2.447965145111083984e-01
9.991143345832824707e-01,8.856470230966806412e-04
9.920929074287414551e-01,7.907021790742874146e-03
9.811671376228332520e-01,1.883285306394100189e-02
9.999006986618041992e-01,9.929692896548658609e-05
7.942588925361633301e-01,2.057410776615142822e-01
9.975685477256774902e-01,2.431414788588881493e-03
9.823406934738159180e-01,1.765931397676467896e-02
9.957385063171386719e-01,4.261517897248268127e-03
9.878572225570678711e-01,1.214282307773828506e-02
4.889356493949890137e-01,5.110643506050109863e-01
9.899567961692810059e-01,1.004321500658988953e-02
9.967157840728759766e-01,3.284184494987130165e-03
9.886504411697387695e-01,1.134954579174518585e-02
8.194314241409301758e-01,1.805686205625534058e-01
9.998866319656372070e-01,1.133821861003525555e-04
9.545332193374633789e-01,4.546678438782691956e-02
9.999562501907348633e-01,4.377484583528712392e-05
9.945915341377258301e-01,5.408381577581167221e-03
9.976205229759216309e-01,2.379456534981727600e-03
9.999922513961791992e-01,7.797738362569361925e-06
9.975013136863708496e-01,2.498635556548833847e-03
9.851203560829162598e-01,1.487964671105146408e-02
9.748399853706359863e-01,2.516002953052520752e-02
9.748399853706359863e-01,2.516002953052520752e-02
9.999523162841796875e-01,4.768455619341693819e-05
9.885047078132629395e-01,1.149528473615646362e-02
9.997285008430480957e-01,2.714953152462840080e-04
9.999752044677734375e-01,2.479359682183712721e-05
9.926844835281372070e-01,7.315534166991710663e-03
9.999938011169433594e-01,6.214714630914386362e-06
9.964823722839355469e-01,3.517613746225833893e-03
9.999963045120239258e-01,3.730806838575517759e-06
9.861729741096496582e-01,1.382707245647907257e-02
9.186521768569946289e-01,8.134783804416656494e-02
2.827536463737487793e-01,7.172463536262512207e-01
9.807604551315307617e-01,1.923955790698528290e-02
9.977697134017944336e-01,2.230315934866666794e-03
9.855569005012512207e-01,1.444312743842601776e-02
9.996433258056640625e-01,3.567068197298794985e-04
4.137403666973114014e-01,5.862596631050109863e-01
9.978954792022705078e-01,2.104552229866385460e-03
9.792187809944152832e-01,2.078125439584255219e-02
9.984424710273742676e-01,1.557533862069249153e-03
9.996371269226074219e-01,3.629039274528622627e-04
9.998923540115356445e-01,1.075913096428848803e-04
9.997662901878356934e-01,2.337541955057531595e-04
9.598692059516906738e-01,4.013084247708320618e-02
9.999870061874389648e-01,1.299393625231459737e-05
9.900328516960144043e-01,9.967144578695297241e-03
9.997619986534118652e-01,2.380570949753746390e-04
9.999759197235107422e-01,2.407772808510344476e-05
9.999713897705078125e-01,2.855876300600357354e-05
9.999756813049316406e-01,2.435559690638910979e-05
5.284354686737060547e-01,4.715645015239715576e-01
6.952237486839294434e-01,3.047762215137481689e-01
6.758576035499572754e-01,3.241423964500427246e-01
9.936918020248413086e-01,6.308198440819978714e-03
9.961329698562622070e-01,3.866982180625200272e-03
9.999366998672485352e-01,6.332786142593249679e-05
6.340463757514953613e-01,3.659536242485046387e-01
9.837501645088195801e-01,1.624985784292221069e-02
4.268296360969543457e-01,5.731703639030456543e-01
9.965484738349914551e-01,3.451498923823237419e-03
9.783345460891723633e-01,2.166550979018211365e-02
9.422228336334228516e-01,5.777720734477043152e-02
9.819324016571044922e-01,1.806765049695968628e-02
7.825055122375488281e-01,2.174944579601287842e-01
7.824035286903381348e-01,2.175965011119842529e-01
9.945023059844970703e-01,5.497707054018974304e-03
9.935698509216308594e-01,6.430195644497871399e-03
9.971695542335510254e-01,2.830434590578079224e-03
9.273013472557067871e-01,7.269868999719619751e-02
9.883437156677246094e-01,1.165626756846904755e-02
9.963082075119018555e-01,3.691818099468946457e-03
9.926571249961853027e-01,7.342871744185686111e-03
7.847141027450561523e-01,2.152859270572662354e-01
9.938656687736511230e-01,6.134367082267999649e-03
9.926084876060485840e-01,7.391509134322404861e-03
9.995673298835754395e-01,4.326985217630863190e-04
9.961591958999633789e-01,3.840825054794549942e-03
9.989663362503051758e-01,1.033687498420476913e-03
9.993081092834472656e-01,6.919215666130185127e-04
9.991023540496826172e-01,8.976643439382314682e-04
9.990726709365844727e-01,9.272497263737022877e-04
9.943437576293945312e-01,5.656238179653882980e-03
9.991536140441894531e-01,8.464124402962625027e-04
9.971212744712829590e-01,2.878640778362751007e-03
9.984211921691894531e-01,1.578773721121251583e-03
9.847366213798522949e-01,1.526340842247009277e-02
9.979037046432495117e-01,2.096303738653659821e-03
9.980795383453369141e-01,1.920470967888832092e-03
9.996567964553833008e-01,3.431492950767278671e-04
9.996567964553833008e-01,3.431492950767278671e-04
8.761992454528808594e-01,1.238007321953773499e-01
9.999979734420776367e-01,2.069267111437511630e-06
9.999964237213134766e-01,3.521433882269775495e-06
9.999992847442626953e-01,6.994786758696136530e-07
9.999915361404418945e-01,8.413206160184927285e-06
9.999872446060180664e-01,1.269883250643033534e-05
9.990309476852416992e-01,9.690648294053971767e-04
9.975953698158264160e-01,2.404672326520085335e-03
9.994519352912902832e-01,5.481186672113835812e-04
9.991051554679870605e-01,8.948291651904582977e-04
9.986041188240051270e-01,1.395840547047555447e-03
9.998407363891601562e-01,1.592282933415845037e-04
9.988732933998107910e-01,1.126645831391215324e-03
9.999997615814208984e-01,2.878867348954372574e-07
9.999998807907104492e-01,1.491290930744071375e-07
9.999920129776000977e-01,7.987055141711607575e-06
9.990037083625793457e-01,9.963305201381444931e-04
9.994894266128540039e-01,5.105546442791819572e-04
9.998177886009216309e-01,1.822524063754826784e-04
9.994338154792785645e-01,5.661578034050762653e-04
5.141496062278747559e-01,4.858503639698028564e-01
9.729684591293334961e-01,2.703154645860195160e-02
9.987894892692565918e-01,1.210535992868244648e-03
7.418022751808166504e-01,2.581977546215057373e-01
9.997741580009460449e-01,2.259069151477888227e-04
9.992886781692504883e-01,7.112859166227281094e-04
9.998863935470581055e-01,1.135477214120328426e-04
9.714765548706054688e-01,2.852337062358856201e-02
9.998888969421386719e-01,1.111048404709435999e-04
9.997645020484924316e-01,2.354804310016334057e-04
9.536913633346557617e-01,4.630868509411811829e-02
9.847180247306823730e-01,1.528192311525344849e-02
8.926302790641784668e-01,1.073697581887245178e-01
9.731534719467163086e-01,2.684649825096130371e-02
9.723113179206848145e-01,2.768873982131481171e-02
8.840943574905395508e-01,1.159056425094604492e-01
9.437940716743469238e-01,5.620592087507247925e-02
9.999850988388061523e-01,1.494948446634225547e-05
9.998928308486938477e-01,1.071014994522556663e-04
9.998494386672973633e-01,1.505322288721799850e-04
4.066805839538574219e-01,5.933194160461425781e-01
9.973884224891662598e-01,2.611572854220867157e-03
9.925394654273986816e-01,7.460537366569042206e-03
9.995476603507995605e-01,4.522548115346580744e-04
9.999793767929077148e-01,2.057719575532246381e-05
9.999989271163940430e-01,1.068193796527339146e-06
9.999983310699462891e-01,1.652819264563731849e-06
9.999984502792358398e-01,1.596632273503928445e-06
9.998763799667358398e-01,1.235739036928862333e-04
9.999434947967529297e-01,5.645882993121631444e-05
9.999417066574096680e-01,5.827670247526839375e-05
9.999309778213500977e-01,6.898894935147836804e-05
9.999977350234985352e-01,2.303795326952240430e-06
9.998348951339721680e-01,1.650741032790392637e-04
9.998605251312255859e-01,1.394878345308825374e-04
9.999251365661621094e-01,7.490692223655059934e-05
9.997202754020690918e-01,2.796648768708109856e-04
9.998431205749511719e-01,1.568883890286087990e-04
9.997548460960388184e-01,2.450972970109432936e-04
9.997110962867736816e-01,2.888222225010395050e-04
3.867775201797485352e-01,6.132225394248962402e-01
9.945987462997436523e-01,5.401271861046552658e-03
9.916650652885437012e-01,8.334894664585590363e-03
9.991469383239746094e-01,8.530623163096606731e-04
9.952744245529174805e-01,4.725549370050430298e-03
9.956627488136291504e-01,4.337260033935308456e-03
9.986951947212219238e-01,1.304771867580711842e-03
9.995214939117431641e-01,4.784766933880746365e-04
9.973203539848327637e-01,2.679680474102497101e-03
9.999529123306274414e-01,4.711636938736774027e-05
9.966709017753601074e-01,3.329113591462373734e-03
9.989677667617797852e-01,1.032195519655942917e-03
9.996652603149414062e-01,3.347751626279205084e-04
9.999980926513671875e-01,1.965119736269116402e-06
9.999953508377075195e-01,4.680609436036320403e-06
9.816451072692871094e-01,1.835494302213191986e-02
9.993637204170227051e-01,6.363125285133719444e-04
9.996321201324462891e-01,3.679196524899452925e-04
9.985129237174987793e-01,1.487102359533309937e-03
9.997575879096984863e-01,2.423765254206955433e-04
8.789691925048828125e-01,1.210308149456977844e-01
6.267666220664978027e-01,3.732333779335021973e-01
8.590065836906433105e-01,1.409934610128402710e-01
8.856005072593688965e-01,1.143994852900505066e-01
7.629455924034118652e-01,2.370543777942657471e-01
9.791603684425354004e-01,2.083962596952915192e-02
9.559751152992248535e-01,4.402484744787216187e-02
7.911754846572875977e-01,2.088245600461959839e-01
9.991342425346374512e-01,8.658408187329769135e-04
8.029757142066955566e-01,1.970242410898208618e-01
9.124754071235656738e-01,8.752457052469253540e-02
9.890636801719665527e-01,1.093637943267822266e-02
9.236101508140563965e-01,7.638985663652420044e-02
9.999305009841918945e-01,6.955228309379890561e-05
1.020955666899681091e-01,8.979043960571289062e-01
9.722142815589904785e-01,2.778570912778377533e-02
9.889410138130187988e-01,1.105900015681982040e-02
8.744096755981445312e-01,1.255903393030166626e-01
9.914910197257995605e-01,8.508989587426185608e-03
7.679570913314819336e-01,2.320429384708404541e-01
8.585450649261474609e-01,1.414548754692077637e-01
9.996033310890197754e-01,3.966634976677596569e-04
9.962849617004394531e-01,3.715040162205696106e-03
9.993000030517578125e-01,6.999405450187623501e-04
9.997763037681579590e-01,2.237068838439881802e-04
9.991376399993896484e-01,8.622793829999864101e-04
9.993244409561157227e-01,6.756158545613288879e-04
9.990748167037963867e-01,9.252024465240538120e-04
9.955378770828247070e-01,4.462148528546094894e-03
9.943737983703613281e-01,5.626157857477664948e-03
9.971387386322021484e-01,2.861313521862030029e-03
9.991976618766784668e-01,8.023492409847676754e-04
9.991908669471740723e-01,8.091608760878443718e-04
9.961744546890258789e-01,3.825530176982283592e-03
9.996122717857360840e-01,3.877947165165096521e-04
9.994351267814636230e-01,5.648125079460442066e-04
9.980286955833435059e-01,1.971239456906914711e-03
9.876553416252136230e-01,1.234467886388301849e-02
9.998631477355957031e-01,1.368327793898060918e-04
9.999787807464599609e-01,2.118698830599896610e-05
1.573023498058319092e-01,8.426976203918457031e-01
9.967509508132934570e-01,3.249010303989052773e-03
9.709760546684265137e-01,2.902396395802497864e-02
9.999344348907470703e-01,6.557479355251416564e-05
9.999892711639404297e-01,1.075960335583658889e-05
9.999346733093261719e-01,6.531280814670026302e-05
9.965839385986328125e-01,3.416074439883232117e-03
9.985432624816894531e-01,1.456785015761852264e-03
9.998519420623779297e-01,1.480149221606552601e-04
9.992837309837341309e-01,7.162343827076256275e-04
9.995077848434448242e-01,4.921682411804795265e-04
9.990249872207641602e-01,9.750001481734216213e-04
9.989324212074279785e-01,1.067530480213463306e-03
9.993013143539428711e-01,6.986609660089015961e-04
9.993382096290588379e-01,6.617626640945672989e-04
9.983117580413818359e-01,1.688232761807739735e-03
9.999945163726806641e-01,5.504203727468848228e-06
9.997634291648864746e-01,2.366255648666992784e-04
9.993070363998413086e-01,6.929285009391605854e-04
9.994617104530334473e-01,5.382662056945264339e-04
8.795707821846008301e-01,1.204292252659797668e-01
9.958720803260803223e-01,4.127906635403633118e-03
9.933992624282836914e-01,6.600756198167800903e-03
9.993133544921875000e-01,6.867049960419535637e-04
1.937133073806762695e-01,8.062866330146789551e-01
9.999043941497802734e-01,9.554665302857756615e-05
9.993788003921508789e-01,6.211420404724776745e-04
9.974930286407470703e-01,2.506934106349945068e-03
9.999536275863647461e-01,4.634313154383562505e-05
9.999983310699462891e-01,1.659671170273213647e-06
9.999077320098876953e-01,9.225435496773570776e-05
9.958580136299133301e-01,4.141984973102807999e-03
9.998061060905456543e-01,1.938714121934026480e-04
9.999980926513671875e-01,1.851058755164558534e-06
9.999766349792480469e-01,2.337272235308773816e-05
9.999928474426269531e-01,7.150951660150894895e-06
9.987200498580932617e-01,1.280033960938453674e-03
9.997854828834533691e-01,2.144824247807264328e-04
9.968166947364807129e-01,3.183284075930714607e-03
9.998527765274047852e-01,1.472127623856067657e-04
9.999271631240844727e-01,7.279988494701683521e-05
9.965848922729492188e-01,3.415041835978627205e-03
2.737862765789031982e-01,7.262136936187744141e-01
9.999798536300659180e-01,2.018561463046353310e-05
9.881209135055541992e-01,1.187913585454225540e-02
9.999990463256835938e-01,9.135439995588967577e-07
9.956964254379272461e-01,4.303616005927324295e-03
5.862714722752571106e-02,9.413728117942810059e-01
9.981747865676879883e-01,1.825199113227427006e-03
9.991402626037597656e-01,8.596586994826793671e-04
9.999939203262329102e-01,6.036125341779552400e-06
9.999983310699462891e-01,1.673987071626470424e-06
9.947122335433959961e-01,5.287760403007268906e-03
9.780089855194091797e-01,2.199095673859119415e-02
9.985308647155761719e-01,1.469121081754565239e-03
9.999983310699462891e-01,1.705073941593582276e-06
9.999346733093261719e-01,6.534020940307527781e-05
9.995902180671691895e-01,4.098158678971230984e-04
9.985588192939758301e-01,1.441157539375126362e-03
9.440488219261169434e-01,5.595121905207633972e-02
9.999996423721313477e-01,3.905674361703859176e-07
1.000000000000000000e+00,4.473369585866748821e-08
1.000000000000000000e+00,2.173767388313763149e-09
1.000000000000000000e+00,5.046146611675794702e-09
1.000000000000000000e+00,5.414109693901991704e-08
1.000000000000000000e+00,4.731398606239167748e-10
9.999998807907104492e-01,9.267843381621787557e-08
9.999998807907104492e-01,1.422132811512710759e-07
1.000000000000000000e+00,2.111527130921331263e-08
1.000000000000000000e+00,3.373869716938315833e-08
9.999998807907104492e-01,6.547237774157110834e-08
9.999998807907104492e-01,6.416745890192032675e-08
1.000000000000000000e+00,1.970745927559747201e-10
9.999998807907104492e-01,9.552119450972895720e-08
9.999998807907104492e-01,1.109067468973989889e-07
9.999998807907104492e-01,9.817232182740553981e-08
1.000000000000000000e+00,1.165782492762446054e-08
9.999998807907104492e-01,1.059739958009231486e-07
1.000000000000000000e+00,1.356977019639771243e-08
1.000000000000000000e+00,3.312957730372545484e-08
9.990580677986145020e-01,9.419143316335976124e-04
9.966480135917663574e-01,3.352016210556030273e-03
9.323723316192626953e-01,6.762762367725372314e-02
9.998217225074768066e-01,1.782801264198496938e-04
9.996002316474914551e-01,3.997455060016363859e-04
9.998974800109863281e-01,1.024828234221786261e-04
9.997397065162658691e-01,2.602903987281024456e-04
9.638131856918334961e-01,3.618682175874710083e-02
9.867435693740844727e-01,1.325641665607690811e-02
9.990743398666381836e-01,9.256441262550652027e-04
9.999854564666748047e-01,1.457847247365862131e-05
4.539151191711425781e-01,5.460849404335021973e-01
9.663451313972473145e-01,3.365490958094596863e-02
9.999947547912597656e-01,5.227767815085826442e-06
9.790909886360168457e-01,2.090894244611263275e-02
9.999924898147583008e-01,7.481440206902334467e-06
9.998138546943664551e-01,1.861968339653685689e-04
9.973554611206054688e-01,2.644536318257451057e-03
9.999902248382568359e-01,9.788335773919243366e-06
9.999464750289916992e-01,5.356299880077131093e-05
9.883982539176940918e-01,1.160181313753128052e-02
4.282479360699653625e-02,9.571751952171325684e-01
8.784430101513862610e-03,9.912155866622924805e-01
9.987301230430603027e-01,1.269886270165443420e-03
1.370085217058658600e-02,9.862990975379943848e-01
9.999980926513671875e-01,1.938627974595874548e-06
9.998972415924072266e-01,1.027737744152545929e-04
9.999928474426269531e-01,7.093576641636900604e-06
9.999953508377075195e-01,4.697109943663235754e-06
9.999566078186035156e-01,4.344414628576487303e-05
9.999959468841552734e-01,4.080474809597944841e-06
9.999878406524658203e-01,1.215114298247499391e-05
9.999811649322509766e-01,1.887155121949035674e-05
9.996416568756103516e-01,3.582756908144801855e-04
9.553681612014770508e-01,4.463187605142593384e-02
9.979948997497558594e-01,2.005076734349131584e-03
9.999724626541137695e-01,2.759520793915726244e-05
4.069125570822507143e-04,9.995930790901184082e-01
9.389909505844116211e-01,6.100901216268539429e-02
9.999994039535522461e-01,5.787970849269186147e-07
8.867624273989349604e-06,9.999911785125732422e-01
6.457129529735539109e-06,9.999935626983642578e-01
4.892312972515355796e-06,9.999951124191284180e-01
1.754065669956617057e-05,9.999824762344360352e-01
9.988989404519088566e-06,9.999899864196777344e-01
2.756005642368108965e-06,9.999972581863403320e-01
4.904674369754502550e-06,9.999951124191284180e-01
1.065128344635013491e-05,9.999893903732299805e-01
1.044471282511949539e-04,9.998955726623535156e-01
7.181793625932186842e-05,9.999282360076904297e-01
2.550552890170365572e-04,9.997449517250061035e-01
1.581350625201594085e-05,9.999841451644897461e-01
2.813926525413990021e-02,9.718607068061828613e-01
6.322868168354034424e-02,9.367712736129760742e-01
9.365573350805789232e-05,9.999063014984130859e-01
1.508249170001363382e-08,1.000000000000000000e+00
1.719959196634590626e-03,9.982800483703613281e-01
1.919614733196794987e-03,9.980803728103637695e-01
1.885773381218314171e-03,9.981142282485961914e-01
4.916119564768450800e-07,9.999995231628417969e-01
3.373540821485221386e-04,9.996626377105712891e-01
1.222503196913748980e-04,9.998776912689208984e-01
2.976605901494622231e-04,9.997022747993469238e-01
3.619266499299556017e-04,9.996380805969238281e-01
9.081001189770177007e-05,9.999091625213623047e-01
1.011478670989163220e-04,9.998987913131713867e-01
1.457238249713554978e-04,9.998542070388793945e-01
5.251741781830787659e-02,9.474825859069824219e-01
9.906400442123413086e-01,9.359934367239475250e-03
1.939142309129238129e-02,9.806085228919982910e-01
2.517789788544178009e-02,9.748220443725585938e-01
5.036838119849562645e-04,9.994963407516479492e-01
2.827165834605693817e-02,9.717283248901367188e-01
3.181420266628265381e-03,9.968185424804687500e-01
9.784108400344848633e-01,2.158912457525730133e-02
9.074301123619079590e-01,9.256985038518905640e-02
1.555530577898025513e-01,8.444468975067138672e-01
7.567056268453598022e-02,9.243294596672058105e-01
4.161550477147102356e-02,9.583844542503356934e-01
4.035281836986541748e-01,5.964718461036682129e-01
8.802892267704010010e-02,9.119710326194763184e-01
9.798607826232910156e-01,2.013922110199928284e-02
9.999945163726806641e-01,5.460910870169755071e-06
9.999903440475463867e-01,9.676180525275412947e-06
9.999871253967285156e-01,1.283998244616668671e-05
9.191539287567138672e-01,8.084604144096374512e-02
9.999647140502929688e-01,3.530214598868042231e-05
9.999986886978149414e-01,1.253660911970655434e-06
9.999949932098388672e-01,4.984191946277860552e-06
9.998868703842163086e-01,1.131567696575075388e-04
